brand,category,type,capacity,model_code,product_name,mrp_npr,short_description,detailed_specs,specs_list,image_url,photo_path,warranty,source,whatsapp
Videocon,Refrigerator,refrigerator,100,VCM VD-120SH,Videocon Single Door Direct Cool 120 LTR Refrigerator 5 Star Steel Color VCM VD-120SH,24000,Model: VD-120SH | | | | | | SILVER HAIRLINE | | | | | | Freezer Zone | | | | | | BEE RATING: 5 STAR | | | | | | Fresh Vegetable Box | | | | | | LED Light | | | | | | Door Lock | | | | | | | | Crisper Humidity Controller | | | | | | Adjustable Toughened Glass Shelves -2PC | | | | | | Anti Bacterial Gasket | | | | | | Stabilizer Free Operation | | | | | | Ice Tray | | | | | | Made in India | | | | | | 1 year Full Service Warranty &amp; 10 Years Warranty on Compressor | | | | | | | | Dimension : 465x510x890,"Brand: videocon; SKU: 117403590_NP-1032174085; Refrigerator Type: Single Door; Net Depth (mm): 510; Refrigerator Features: Adjustable Shelves,Toughened Glass Shelves; Net Height (mm): 890; Energy Rating: 5; Refrigerator Capacity (L): 100; Net Width (mm): 445; Warranty Duration: 1 year Full Service Warranty & 10 Years Warranty on Compressor; Inverter type air-conditioner: Yes; Number of doors: 1; Fridge Configuration: Freezer on top; Country Of Origin: India; Nofrost system: Direct Cool; Model: VCM VD-120SH; Warranty Policy EN: 1 year  Full Service Warranty & 10 Years Warranty on Compressor","Brand: videocon | SKU: 117403590_NP-1032174085 | Refrigerator Type: Single Door | Net Depth (mm): 510 | Refrigerator Features: Adjustable Shelves,Toughened Glass Shelves | Net Height (mm): 890 | Energy Rating: 5 | Refrigerator Capacity (L): 100 | Net Width (mm): 445 | Warranty Duration: 1 year Full Service Warranty & 10 Years Warranty on Compressor | Inverter type air-conditioner: Yes | Number of doors: 1 | Fridge Configuration: Freezer on top | Country Of Origin: India | Nofrost system: Direct Cool | Model: VCM VD-120SH | Warranty Policy EN: 1 year  Full Service Warranty & 10 Years Warranty on Compressor",https://static-01.daraz.com.np/p/072395b787bc345e2ed2af2b8d75df95.png,photos\Videocon\VCM-VD-120SH.png,"1 years Full service warranty, 5 years compression warranty",daraz_scrape,9779765985999
Videocon,Television,HD Smart TV,32 Inch,VD-32HD-SM,"Videocon 32"" HD Smart LED TV (Frameless)",21990,"Videocon 32-inch frameless HD Smart TV with Android operating system, YouTube, and Netflix.","Screen: 32 Inch | HD Ready (1366x768) | Android Smart TV | Frameless Design | 2x HDMI, 2x USB | 20W Speakers","Screen: 32 Inch | HD Ready (1366x768) | Android Smart TV | Frameless Design | 2x HDMI, 2x USB | 20W Speakers",https://static-01.daraz.com.np/p/videocon-32-hd-smart-tv.jpg,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779765985999
Videocon,Television,television,14.00 L,VD-43S OR VD-43FA12,Videocon 43 Full Hd Smart Android 14.00 LED TV Bezel Less,65000,"Specification Type BEZELLESS Display Full HD Non Smart / Smart Smart SIZE 43 Model name VD43S Open cell SAMSUNG /BOE Panel Grade (W/O Bright Dot A+ Contrast ratio (CR) typ. ≥1000 Response time (G to G) 8ms Viewing angle R/L 178, U/D 178 Maximum Resolution 1920 X 1080 B/L Type (DLED or ELED) DLED Brightness(cd/m2) 300±10% Brightness uniformity ≥60% CPU Processor / Frequency ARM Cortex-A55/1.9GHz CPU Core (No.)（CPU Quad-core GPU / Frequency（GPU Mali31*2/800MHz ROM(Flash,eMMC)） 8GB RAM/DDR 1GB DDR OSD language English(default),Russian,French,German,Arabic Linux/Android(Ver.) Android 14.0 Netflix/YouTube Yes App-Solution Yes Web Browsing Yes Wi-Fi(801.11/a/b/g/n/ac) Yes Bluetooth Bezel Depth (Top/Bottom/Side) 10/16.1/10 Type(System/Box/Unit) Box Impedance(4/6/8 OHM) 8 OHM Sound output Watts 10W+ 10W Digital Sound Yes HDMI 2.0 (Quantity) Yes(3) RF Yes USB 2.0 (Quantity) Yes(2) AV In Yes(2) Earphone Out Yes S/PDIF Out (Optical/Coaxial) Yes(Coaxial) Network In (RJ45) Yes Power Input 100-240V~,50/60Hz w/o stand 966.5(mm) x558.7(mm) x89.2(mm) w/t stand 966.5(mm) x592.4(mm) x216.1(mm) Packing 1025(mm) x125(mm) x660(mm) Net ( w/o stand / w/t stand ) 7.2 Gross 9.5 R/C Battery Yes Wall Mount, T",Brand: videocon; SKU: 104960062_NP-1026514297; Energy Rating: A+; Display Resolution: 1080; Smart TV OS: Android OS; Speakers Config: 20W; Refresh Rate: 60 Hz; TV Technology: Full HD; Electronics Features: SMART; Number of USB ports: 2; Tv Resolution: Full HD (1080p / 1920×1080); Number of HDMI Ports: 2; Smart TV: Yes; display_size_tv: 43; Model: VD-43S OR VD-43FA12,Brand: videocon | SKU: 104960062_NP-1026514297 | Energy Rating: A+ | Display Resolution: 1080 | Smart TV OS: Android OS | Speakers Config: 20W | Refresh Rate: 60 Hz | TV Technology: Full HD | Electronics Features: SMART | Number of USB ports: 2 | Tv Resolution: Full HD (1080p / 1920×1080) | Number of HDMI Ports: 2 | Smart TV: Yes | display_size_tv: 43 | Model: VD-43S OR VD-43FA12,https://static-01.daraz.com.np/p/54f489cd264e8a275f6b78f9f8c66827.jpg,photos\Videocon\VD-43S-OR-VD-43FA12.jpg,INCLUDING PANEL,daraz_scrape,9779765985999
Videocon,Television,television,,VD-TZ43UHD,Videocon 43 inch 4K Ultra HD Smart LED TV,49500,"Brand: Videocon Model: VD-TZ43UHD 43″ Ultra HD (3840 x 2160p) A+ Grade Zero Dot Panel TizenOS Dolby Atmos/Dolby Audio Voice Command Remote Bluetooth Refresh Rate: 60 Hz WiFi inbuilt 2 USB ports, 3 HDMI ports High contrast ratio Enhanced picture & sound quality 36 months warranty with home service Highlights: Brand: Videocon | | Model: VD-TZ43UHD | | 43″ Ultra HD (3840 x 2160p) | | Bluetooth | | A+ Grade Zero Dot Panel | | TizenOS | | Dolby Atmos/Dolby Audio | | Voice Command Remote | | Refresh Rate: 60 Hz | | WiFi inbuilt | | 2 USB ports, 3 HDMI ports | | High contrast ratio | | Enhanced picture &amp; sound quality | | 36 months warranty with home service",Brand: videocon; SKU: 100810488_NP-1021310579; Display Resolution: 2160p; Smart TV OS: Tizen OS; Curved TV: No; Speakers Config: 20w; Refresh Rate: 60 Hz; TV Technology: LED; Country Of Origin: india; Number of USB ports: 2; Tv Resolution: 4K Ultra HD (2160p / 3840x2160); Number of HDMI Ports: 2; Smart TV: Yes; display_size_tv: 43; Cinema 3D: No; Model: VD-TZ43UHD,Brand: videocon | SKU: 100810488_NP-1021310579 | Display Resolution: 2160p | Smart TV OS: Tizen OS | Curved TV: No | Speakers Config: 20w | Refresh Rate: 60 Hz | TV Technology: LED | Country Of Origin: india | Number of USB ports: 2 | Tv Resolution: 4K Ultra HD (2160p / 3840x2160) | Number of HDMI Ports: 2 | Smart TV: Yes | display_size_tv: 43 | Cinema 3D: No | Model: VD-TZ43UHD,https://np-live-21.slatic.net/kf/Sdcf6b0fbd70c403588a869002408c4bbi.jpg,photos\Videocon\VD-TZ43UHD.jpg,Warranty shall not coverpanel,daraz_scrape,9779765985999
Videocon,Television,FHD Smart LED TV,43 Inch,VD-43FHD-SM,"Videocon 43"" Full HD Smart Android TV",42990,Videocon 43-inch Full HD Smart Android TV with vibrant IPS panel and built-in WiFi.,"Screen: 43 Inch | Full HD 1080p | Android TV OS | 20W Stereo Sound | Screen Mirroring | 2x HDMI, 2x USB","Screen: 43 Inch | Full HD 1080p | Android TV OS | 20W Stereo Sound | Screen Mirroring | 2x HDMI, 2x USB",https://static-01.daraz.com.np/p/videocon-43-fhd-smart-tv.jpg,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779765985999
Videocon,Television,4K Smart Google TV,55 Inch,VD-55U4K,"Videocon 55"" 4K UHD Smart Google TV (Frameless)",72990,"Videocon 55-inch 4K UHD Google Smart TV with HDR10, Bezel-less design, and surround sound.","Screen: 55 Inch | 4K UHD (3840x2160) | Google TV OS | Frameless Metal Frame | 24W Box Speakers | 3x HDMI, 2x USB","Screen: 55 Inch | 4K UHD (3840x2160) | Google TV OS | Frameless Metal Frame | 24W Box Speakers | 3x HDMI, 2x USB",https://static-01.daraz.com.np/p/videocon-55-4k-google-tv.jpg,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779765985999
Videocon,Washing Machine,Semi-Automatic Top Load,7.5 KG,VT-75SA,Videocon 7.5KG Semi-Automatic Washing Machine,19990,Videocon 7.5KG Semi-Automatic Top Load Washing Machine with tough plastic body and high-torque wash motor.,Capacity: 7.5KG | Semi-Automatic | Magic Filter | Collar Scrubber | Rust Free Fiber Body | Castor Wheels,Capacity: 7.5KG | Semi-Automatic | Magic Filter | Collar Scrubber | Rust Free Fiber Body | Castor Wheels,https://static-01.daraz.com.np/p/videocon-75kg-semi-automatic-washer.jpg,,1 Year Comprehensive + 5 Years on Motor,daraz_market,9779765985999
Videocon,Washing Machine,washing machine,8,VWMFL8.5-CNOP,Videocon 8 Kg Inverter Front Loading Washing Machine Fully Automatic,70000,Moddel No :&nbsp;VWMFL8.5-CNOP | | Inverter Motor- A+++ Energy Ssaving | | 90* Heat Wash | | Add Garment | | 85% Spin Dry | | 1400 RPM Powerful Motor | | Spary wash | | Auto Drum Clean | | Sound off function | | 24 hour delay | | Child Safty lock | | Memory backup | | Honeycumb drum | | Dark Grey Color | | 1 years Full Service Warranty&nbsp; | | 10 Years Motor Warranty | | Installation cost extra | | Dimension(W*D*H)(mm): 595*560*850,Brand: videocon; SKU: 119817977_NP-1032770701; Washing Capacity (kg): 8; Drum Type: Steel; Type of Washing Machine: Front Load; Maximum Spin Speed (RPM): 1400; Top Type: Front Load; Model Name/Number: VWMFL8.5-CNOP; Warranty Policy EN: 1 years Full Service Warranty &   10 Years Motor Warranty,Brand: videocon | SKU: 119817977_NP-1032770701 | Washing Capacity (kg): 8 | Drum Type: Steel | Type of Washing Machine: Front Load | Maximum Spin Speed (RPM): 1400 | Top Type: Front Load | Model Name/Number: VWMFL8.5-CNOP | Warranty Policy EN: 1 years Full Service Warranty &   10 Years Motor Warranty,https://static-01.daraz.com.np/p/542f8cfdb7a5f3489c0d4271b5f7fa38.jpg,photos\Videocon\VWMFL8-5-CNOP.jpg,1 years Full Service Warranty & 10 Years Motor Warranty,daraz_scrape,9779765985999
Videocon,Washing Machine,washing machine,8,VWM-8.0SAR,Videocon 8 Kg Semi Automatic Washing Machine,23500,Brand: Videocon Model: VWM-8.0SAR Capacity: 8 kg Type: Top Load Semi Automatic Collar Scrubber Turbo Wash Super Fast Motion Gentle Fabric Care Removes toughest of stains End Cycle Buzzer Anti Rat Design Lint Filter Spin Shower Thermal Protection for Motor Large Capacity Tub Anti Rust Body 24 months full warranty with home service 5 years warranty on motor Highlights: Brand: Videocon | | | | | | | | Model: VWM-8.0SAR | | | | | | Capacity: 8 kg | | | | | | Type: Top Load Semi Automatic | | | | | | Collar Scrubber | | | | | | Turbo Wash | | | | | | Super Fast Motion | | | | | | Gentle Fabric Care | | | | | | Removes toughest of stains | | | | | | End Cycle Buzzer | | | | | | Anti Rat Design | | | | | | Lint Filter | | | | | | Spin Shower | | | | | | Thermal Protection for Motor | | | | | | Large Capacity Tub | | | | | | Anti Rust Body | | | | | | 24 months full warranty with home service | | | | | | 5 years warranty on motor,Brand: videocon; SKU: 437659131_NP-1911811990; Washing Capacity (kg): 8; Drum Type: Plastic; Type of Washing Machine: Twin Tub; Maximum Spin Speed (RPM): 800; Top Type: Top Load; Model Name/Number: VWM-8.0SAR; Washing Mode: Energy Saving,Brand: videocon | SKU: 437659131_NP-1911811990 | Washing Capacity (kg): 8 | Drum Type: Plastic | Type of Washing Machine: Twin Tub | Maximum Spin Speed (RPM): 800 | Top Type: Top Load | Model Name/Number: VWM-8.0SAR | Washing Mode: Energy Saving,https://static-01.daraz.com.np/p/7b5bb824139b12bc8de0673dbd61898e.png,photos\Videocon\VWM-8-0SAR.png,2 Years Brand Warranty,daraz_scrape,9779765985999
Videocon,Washing Machine,washing machine,8,VD-8.0 PRO+,Videocon 8kg Fully Automatic Top Load Washing Machine (VD-8.0 PRO+),33000,Brand: Videocon | | Model no. VD-8.0 PRO+ | | 8KG Wash Capacity | | 8KG Spin Capacity | | Diamond Tub | | Ai Technology | | Air Damping Suspension | | PCB Waterproof | | Anti-Explosion Capacitance | | Child Lock | | Magic Filter | | Rat Proof | | 2 years full/ 10 years motor warranty,"Brand: videocon; SKU: 509809282_NP-2280478306; Washing features: Quick Wash,Quiet Operation,Spin dry,Cotton,Other,Extra rinse cycle,Fuzzy Logic; Country Of Origin: INDIA; Washing Capacity (kg): 8; Drum Type: Diamond; Type of Washing Machine: Top Load; Maximum Spin Speed (RPM): 740; Top Type: Top Load; Model Name/Number: VD-8.0 PRO+; Washing Mode: Energy Saving","Brand: videocon | SKU: 509809282_NP-2280478306 | Washing features: Quick Wash,Quiet Operation,Spin dry,Cotton,Other,Extra rinse cycle,Fuzzy Logic | Country Of Origin: INDIA | Washing Capacity (kg): 8 | Drum Type: Diamond | Type of Washing Machine: Top Load | Maximum Spin Speed (RPM): 740 | Top Type: Top Load | Model Name/Number: VD-8.0 PRO+ | Washing Mode: Energy Saving",https://np-live-21.slatic.net/kf/Sbe629d6eab094061b896356cddc1d412c.jpg,photos\Videocon\VD-8-0-PRO.jpg,10 years motor warranty,daraz_scrape,9779765985999
Videocon,Water Dispenser,water dispenser,,17NT,Electron  El-17NT Hot & Normal Water Dispenser,3190,"Electron EL-17NT Hot &amp; Normal Water Dispenser | | &nbsp;Brand: Electron, Model: EL-17NT | | &nbsp;Dispenses hot and normal water | | Suitable for home and office use | | &nbsp;Category: Home Appliances&gt;Kitchen Appliances&gt;Water Dispenser | | | V | ertical Hot and Normal Water Dispenser | | Glossy Finish | | Stainless Inner Tank | | Power Cuts Off Automatically When The Tank Is Empty | | Compact design",Brand: Electron; SKU: 128476786_NP-1035969674; Number of Filters: Not Specified,Brand: Electron | SKU: 128476786_NP-1035969674 | Number of Filters: Not Specified,https://static-01.daraz.com.np/p/46b0effd5ca8ddf7b88ea395c60f1d1a.jpg,photos\Videocon\128476786-NP-1035969674.jpg,1 Year Brand Warranty,daraz_scrape,9779765985999
Videocon,Water Dispenser,water dispenser,,USB-2,Portable Automatic USB Electric Rechargeable Water Dispenser Machine,499,"Product material: ABS plastic +304 stainless steel hard pipe | | Product Color: White/Black | | Product size: 14*8*8cm/5.51*3.15*3.15"" | | Product weight: 200g | | Power supply mode: USB power supply | | Pipe length: 55cm/21.65"" | | The length of the hard pipe of the effluent: 12cm/4.72"" | | Scope of application: automatic extraction of mineral water, beverages and so on by children, elderly people and pregnant women. | | Applicable occasions: families, hospitals, banks, restaurants, hotels, schools, offices and other high-end establishments | | | BPA free drinking water dispenser, food grade silicone hose, 304 stainless steel, high density ABS plastic, no toxic, and no smell. | | | Built in rechargeable 1200mAh battery. Can used for 30-40 days or around 4-6 bottles of 5 gallon water once full charged. | | The electric pumping device suitable for pure bottled drinking water, suitable for a variety of models gallon barrel without pry the lid. | | Includes : 1 Piece Water Dispenser",Brand: No Brand; SKU: 122612736_NP-1033340266,Brand: No Brand | SKU: 122612736_NP-1033340266,https://static-01.daraz.com.np/p/480c5fd63eb9bb3e51d90704cb27bd54.jpg,photos\Videocon\122612736-NP-1033340266.jpg,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779765985999
Videocon,Small Home Appliance,water dispenser,25 L,COMFORT 25,Videocon 25 Litters Electric Geyser with Temperature Display & Temperature Control,20000,"Introducing the VIDEOCON COMFORT 25 Liters Electric Gyser, the perfect addition to your home appliances collection. This electric water heater boasts a powerful 2000W wattage, ensuring quick and efficient heating of water. The Neo Series is designed to provide you with a reliable and long-lasting performance, thanks to its high-quality build and advanced features. With a 25 liters capacity, this electric gyser is perfect for small to medium-sized families. The Videocon Series is easy to install and use, making it a convenient choice for anyone looking for a hassle-free water heating solution. Whether you need hot water for your morning shower or for washing dishes, the Videocon Series 25 Liters Electric Gyser has got you covered. Highlights: Brand: VIDEOCON | | | | | | Capacity : 25L | | | | | | 2000 Watt | | | | | | 5 Star Rated Energy Efficient | | | | | | Heavy Duty Magnesium Anode Rod To Prevent Rust And Corrosion On Tank | | | | | | High Quality Thermostat | | | | | | Thermal Cut Out | | | | | | Anti Vacuum System | | | | | | High Pressure Resistance Suitable For High Rise Buildings (8 Bar Pressure) | | | | | | SS304 Grade Tank Which Can Withstand The Operating Pressure Upto14",Brand: videocon; SKU: 169225273_NP-1185182534; Power Consumption (W): 2000; Water Heater Type: Electric; Model: COMFORT 25; Warranty Policy EN: 5 YEARS ON TANK & 1 YEAR COMPLETE,Brand: videocon | SKU: 169225273_NP-1185182534 | Power Consumption (W): 2000 | Water Heater Type: Electric | Model: COMFORT 25 | Warranty Policy EN: 5 YEARS ON TANK & 1 YEAR COMPLETE,https://static-01.daraz.com.np/p/32bf0d89c4b8fdcc1a27bc4954770938.png,photos\Videocon\COMFORT-25.png,5 YEARS ON TANK & 1 YEAR COMPLETE,daraz_scrape,9779765985999
Videocon,Water Purifier,water purifier,8 L,ALKALINE-2,"8 Liter RO+UV+UF+ALKALINE+TDS Controller Water Purifier, Model SAPPHIRE-B, 1 Year Warranty",46690,"Brand Kent Capacity 8 Liter VOLTAGE 100–250 V AC Frequency 50–60 Hz Purification Production Rate 20L/hr* Weight Net: 9.4 Kg | Gross: 10 Kg Color Black Highlights: Multi-stage purification: RO + UF + Inline UV + Alkaline + TDS Control + UV LED in tank | | | | | | RO membrane (0.0001 micron) removes heavy metals, salts, pesticides, contaminants | | | | | | TDS controller retains essential natural minerals | | | | | | Alkaline technology increases pH up to ~9.5 for healthier water | | | | | | UV LED keeps stored water bacteria-free | | | | | | Storage capacity: 8 litres; Purification rate: ~20 LPH | | | | | | Works with tap, borewell, tanker, municipal water | | | | | | Fully automatic operation with auto-flush to protect RO membrane | | | | | | Digital indicators for filter life, purity status, and maintenance | | | | | | Wall-mountable, space-saving, sleek ABS body | | | | | | Low power consumption (~60W) | | | | | | Removes bacteria, viruses, dissolved impurities, chemicals, heavy metals; retains natural minerals for taste and health | | | | | | 1 Year Warranty",Brand: kent; SKU: 1511747606_NP-12293259782; Number of Filters: 6; Return Policy: Any return request should be made within 48 hours after the product is delivered.; Warranty Policy EN: 1 year warranty,Brand: kent | SKU: 1511747606_NP-12293259782 | Number of Filters: 6 | Return Policy: Any return request should be made within 48 hours after the product is delivered. | Warranty Policy EN: 1 year warranty,https://static-01.daraz.com.np/p/e5e488dd206c80fb99c67e7947c6ef69.jpg,photos\Videocon\1511747606-NP-12293259782.jpg,1 Year Brand Warranty,daraz_scrape,9779765985999
